seq,env,resource_kind,benchmark_id,scenario_name,transition_class,state_before,to_object_id,actual_ms,static_ms,latest_ms,fifo5_mean_ms,fifo5_median_ms,oracle_policy,oracle_abs_error_ms,recommended_policy,recommended_abs_error_ms,regret_ms,decision_changed,rolling_lookback,action_history_depth,kind_history_depth,active_window_level
3373,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.0.2-to-4.9.1,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:4.9.1,2.409189,2.401268,2.401268,2.3966844,2.399424,static,0.007921000000000067,static,0.007921000000000067,0.0,False,100,5,5,action
3374,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.0.2-to-1.22.21,incompatible_switch,incompatible_switch,pm_native_cache:yarn:classic:1.22.21,0.018659,0.02648,2.409189,2.3986373999999997,2.401268,static,0.007821000000000002,static,0.007821000000000002,0.0,False,100,0,5,kind
3375,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.0.2-to-1.22.21,incompatible_switch,incompatible_switch,pm_native_cache:yarn:classic:1.22.21,0.030166,0.02648,0.018659,1.921643,2.392394,static,0.0036859999999999983,static,0.0036859999999999983,0.0,False,100,1,5,kind
3376,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.0.2-to-1.22.21,incompatible_switch,incompatible_switch,pm_native_cache:yarn:classic:1.22.21,0.02647,0.02648,0.030166,1.4491974,2.386705,static,9.999999999999593e-06,static,9.999999999999593e-06,0.0,False,100,2,5,kind
3377,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.0.2-to-1.22.21,incompatible_switch,incompatible_switch,pm_native_cache:yarn:classic:1.22.21,0.040041,0.02648,0.02647,0.9771504,0.030166,fifo5_median,0.009875000000000002,static,0.013561,0.0036859999999999983,False,100,3,5,kind
3378,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.0.2-to-1.22.21,incompatible_switch,incompatible_switch,pm_native_cache:yarn:classic:1.22.21,0.029915,0.02648,0.040041,0.504905,0.030166,fifo5_median,0.00025099999999999775,static,0.0034350000000000006,0.003184000000000003,False,100,4,5,kind
3379,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.0.2-to-1.22.21,incompatible_switch,incompatible_switch,pm_native_cache:yarn:classic:1.22.21,0.02648,0.02648,0.029915,0.029050199999999998,0.029915,static,0.0,static,0.0,0.0,False,100,5,5,action
3380,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.0.2-to-1.22.21,incompatible_switch,incompatible_switch,pm_native_cache:yarn:classic:1.22.21,0.02627,0.02648,0.02648,0.030614399999999996,0.029915,static,0.00020999999999999838,static,0.00020999999999999838,0.0,False,100,5,5,action
3381,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.0.2-to-1.22.22,incompatible_switch,incompatible_switch,pm_native_cache:yarn:classic:1.22.22,0.018558,0.02634,0.02627,0.0298352,0.02648,latest,0.007712,static,0.007781999999999997,6.999999999999715e-05,False,100,0,5,kind
3382,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.0.2-to-1.22.22,incompatible_switch,incompatible_switch,pm_native_cache:yarn:classic:1.22.22,0.029886,0.02634,0.018558,0.0282528,0.02648,fifo5_mean,0.0016331999999999978,static,0.0035460000000000005,0.0019128000000000027,False,100,1,5,kind
3383,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.0.2-to-1.22.22,incompatible_switch,incompatible_switch,pm_native_cache:yarn:classic:1.22.22,0.02634,0.02634,0.029886,0.0262218,0.02648,static,0.0,static,0.0,0.0,False,100,2,5,kind
3384,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.0.2-to-1.22.22,incompatible_switch,incompatible_switch,pm_native_cache:yarn:classic:1.22.22,0.025448,0.02634,0.02634,0.025506800000000003,0.02634,fifo5_mean,5.880000000000468e-05,static,0.0008920000000000004,0.0008331999999999957,False,100,3,5,kind
3385,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.0.2-to-1.22.22,incompatible_switch,incompatible_switch,pm_native_cache:yarn:classic:1.22.22,0.024998,0.02634,0.025448,0.0253004,0.02627,fifo5_mean,0.0003024000000000013,static,0.0013419999999999994,0.0010395999999999982,False,100,4,5,kind
3386,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.0.2-to-1.22.22,incompatible_switch,incompatible_switch,pm_native_cache:yarn:classic:1.22.22,0.029275,0.02634,0.024998,0.025046000000000002,0.025448,static,0.002935,static,0.002935,0.0,False,100,5,5,action
3387,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.0.2-to-1.22.22,incompatible_switch,incompatible_switch,pm_native_cache:yarn:classic:1.22.22,0.02648,0.02634,0.029275,0.027189399999999996,0.02634,static,0.00014000000000000123,static,0.00014000000000000123,0.0,False,100,5,5,action
3388,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-3.2.3,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:3.2.3,4.951911,4.945301,0.02648,0.0265082,0.02634,static,0.006610000000000227,static,0.006610000000000227,0.0,False,100,0,5,kind
3389,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-3.2.3,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:3.2.3,4.99768,4.945301,4.951911,1.0116224,0.02648,latest,0.04576899999999995,static,0.052379000000000175,0.006610000000000227,False,100,1,5,kind
3390,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-3.2.3,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:3.2.3,4.961726,4.945301,4.99768,2.0060688,0.029275,static,0.016424999999999912,static,0.016424999999999912,0.0,False,100,2,5,kind
3391,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-3.2.3,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:3.2.3,4.936698,4.945301,4.961726,2.9934144,4.951911,static,0.008602999999999916,static,0.008602999999999916,0.0,False,100,3,5,kind
3392,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-3.2.3,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:3.2.3,4.907234,4.945301,4.936698,3.9748989999999997,4.951911,latest,0.029463999999999935,static,0.03806699999999985,0.008602999999999916,False,100,4,5,kind
3393,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-3.2.3,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:3.2.3,4.922316,4.945301,4.907234,4.9510498,4.951911,latest,0.015082000000000484,static,0.022984999999999367,0.007902999999998883,False,100,5,5,action
3394,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-3.2.3,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:3.2.3,4.945301,4.945301,4.922316,4.945130799999999,4.936698,static,0.0,static,0.0,0.0,False,100,5,5,action
3395,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-3.8.7,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:3.8.7,1.043661,1.035519,4.945301,4.934655,4.936698,static,0.008141999999999872,static,0.008141999999999872,0.0,False,100,0,5,kind
3396,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-3.8.7,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:3.8.7,1.04357,1.035519,1.043661,4.1510419999999995,4.922316,latest,9.099999999984121e-05,static,0.00805100000000003,0.00796000000000019,False,100,1,5,kind
3397,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-3.8.7,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:3.8.7,1.033706,1.035519,1.04357,3.3724164,4.907234,static,0.0018130000000000646,static,0.0018130000000000646,0.0,False,100,2,5,kind
3398,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-3.8.7,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:3.8.7,1.032484,1.035519,1.033706,2.5977108,1.043661,latest,0.0012220000000000564,static,0.003035000000000121,0.0018130000000000646,False,100,3,5,kind
3399,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-3.8.7,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:3.8.7,1.02964,1.035519,1.032484,1.8197444,1.04357,latest,0.0028439999999998467,static,0.005878999999999968,0.003035000000000121,False,100,4,5,kind
3400,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-3.8.7,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:3.8.7,1.048258,1.035519,1.02964,1.0366122,1.033706,fifo5_mean,0.011645799999999928,static,0.012738999999999834,0.0010931999999999054,False,100,5,5,action
3401,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-3.8.7,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:3.8.7,1.035519,1.035519,1.048258,1.0375315999999999,1.033706,static,0.0,static,0.0,0.0,False,100,5,5,action
3402,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.0.2,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:4.0.2,3.565742,3.585822,1.035519,1.0359213999999999,1.033706,static,0.020079999999999654,static,0.020079999999999654,0.0,False,100,0,5,kind
3403,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.0.2,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:4.0.2,3.570238,3.585822,3.565742,1.5423286,1.035519,latest,0.004495999999999611,static,0.015584000000000042,0.01108800000000043,False,100,1,5,kind
3404,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.0.2,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:4.0.2,3.644791,3.585822,3.570238,2.0498794,1.048258,static,0.05896900000000027,static,0.05896900000000027,0.0,False,100,2,5,kind
3405,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.0.2,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:4.0.2,3.607354,3.585822,3.644791,2.5729096,3.565742,static,0.021532000000000107,static,0.021532000000000107,0.0,False,100,3,5,kind
3406,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.0.2,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:4.0.2,3.585822,3.585822,3.607354,3.0847287999999997,3.570238,static,0.0,static,0.0,0.0,False,100,4,5,kind
3407,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.0.2,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:4.0.2,3.552031,3.585822,3.585822,3.5947894,3.585822,static,0.033790999999999904,static,0.033790999999999904,0.0,False,100,5,5,action
3408,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.0.2,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:4.0.2,3.610769,3.585822,3.552031,3.5920471999999997,3.585822,fifo5_mean,0.018721800000000233,static,0.024947000000000052,0.00622519999999982,False,100,5,5,action
3409,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.10.3,exact_hit,exact_hit,pm_native_cache:yarn:berry:4.10.3,1.304656,1.308773,3.610769,3.6001534,3.607354,static,0.004116999999999926,static,0.004116999999999926,0.0,False,100,0,5,kind
3410,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.10.3,exact_hit,exact_hit,pm_native_cache:yarn:berry:4.10.3,1.334632,1.308773,1.304656,3.1321263999999998,3.585822,static,0.025859000000000076,static,0.025859000000000076,0.0,False,100,1,5,kind
3411,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.10.3,exact_hit,exact_hit,pm_native_cache:yarn:berry:4.10.3,1.327411,1.308773,1.334632,2.677582,3.552031,latest,0.007221000000000144,static,0.018637999999999932,0.011416999999999788,False,100,2,5,kind
3412,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.10.3,exact_hit,exact_hit,pm_native_cache:yarn:berry:4.10.3,1.308773,1.308773,1.327411,2.2258997999999997,1.334632,static,0.0,static,0.0,0.0,False,100,3,5,kind
3413,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.10.3,exact_hit,exact_hit,pm_native_cache:yarn:berry:4.10.3,1.328883,1.308773,1.308773,1.7772482,1.327411,fifo5_median,0.0014720000000001399,static,0.020110000000000072,0.018637999999999932,False,100,4,5,kind
3414,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.10.3,exact_hit,exact_hit,pm_native_cache:yarn:berry:4.10.3,1.29394,1.308773,1.328883,1.320871,1.327411,static,0.014832999999999874,static,0.014832999999999874,0.0,False,100,5,5,action
3415,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.10.3,exact_hit,exact_hit,pm_native_cache:yarn:berry:4.10.3,1.307901,1.308773,1.29394,1.3187278,1.327411,static,0.0008719999999999839,static,0.0008719999999999839,0.0,False,100,5,5,action
3416,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.12.0,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:4.12.0,4.807422,4.818619,1.307901,1.3133816,1.308773,static,0.011197000000000124,static,0.011197000000000124,0.0,False,100,0,5,kind
3417,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.12.0,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:4.12.0,4.844729,4.818619,4.807422,2.0093837999999997,1.308773,static,0.026110000000000078,static,0.026110000000000078,0.0,False,100,1,5,kind
3418,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.12.0,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:4.12.0,4.842295,4.818619,4.844729,2.7165749999999997,1.328883,latest,0.0024340000000000472,static,0.02367600000000003,0.021241999999999983,False,100,2,5,kind
3419,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.12.0,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:4.12.0,4.859611,4.818619,4.842295,3.4192574000000002,4.807422,latest,0.01731600000000011,static,0.04099200000000014,0.02367600000000003,False,100,3,5,kind
3420,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.12.0,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:4.12.0,4.803646,4.818619,4.859611,4.1323916,4.842295,static,0.014973000000000347,static,0.014973000000000347,0.0,False,100,4,5,kind
3421,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.12.0,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:4.12.0,4.802655,4.818619,4.803646,4.831540599999999,4.842295,latest,0.0009909999999999641,static,0.01596400000000031,0.014973000000000347,False,100,5,5,action
3422,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.12.0,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:4.12.0,4.818619,4.818619,4.802655,4.8305872,4.842295,static,0.0,static,0.0,0.0,False,100,5,5,action
3423,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.9.1,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:4.9.1,2.398023,2.430392,4.818619,4.8253652,4.818619,static,0.03236900000000009,static,0.03236900000000009,0.0,False,100,0,5,kind
3424,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.9.1,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:4.9.1,2.431804,2.430392,2.398023,4.3365108,4.803646,static,0.0014120000000001909,static,0.0014120000000001909,0.0,False,100,1,5,kind
3425,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.9.1,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:4.9.1,2.472556,2.430392,2.431804,3.8509493999999997,4.802655,latest,0.0407519999999999,static,0.04216400000000009,0.0014120000000001909,False,100,2,5,kind
3426,env:7a9cda66bc6b151a7886,pm_native_cache,PMC-007,4.10.3-to-4.9.1,incompatible_switch,incompatible_switch,pm_native_cache:yarn:berry:4.9.1,2.503332,2.430392,2.472556,3.3847313999999997,2.472556,latest,0.030775999999999915,static,0.07294,0.04216400000000009,False,100,3,5,kind
